"shared name","IDs","cor"," p_value","Af-T","Af-L","Af-F","Af-B","Ah-L","Ahv-T","Ah-T","Ah-F","Ahv-F","Ahv-T.1","Ahv-L","Aj-B","Aj-L","Aj-T","Aj-F"
"480","499.4129_25.9877","0.206762388500091","0.459686777682872","2.134699e-07","1.040856e-05","5.246747e-07","8.166142e-04","2.572132e-07","7.838726e-05","1.833417e-07","3.939962e-04","1.744724e-04","1.412019e-04","6.365104e-05","1.167723e-04","4.089517e-05","1.905676e-03","1.131799e-04"
"481","509.1665_4.3272","0.401851279558437","0.137602311156657","2.134699e-07","3.066727e-05","5.246747e-07","1.044841e-05","2.572132e-07","8.515000e-05","3.495411e-04","1.833174e-05","2.806229e-05","1.240028e-03","1.287752e-04","1.553351e-04","3.092088e-04","1.124816e-03","2.347877e-05"
"482","515.41_25.0647","-0.170688313524495","0.543046425727858","4.104484e-03","2.466484e-07","2.657477e-05","1.808593e-05","2.502685e-05","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","7.191669e-06","2.868456e-07","1.116814e-05","7.508734e-06","2.040303e-03","1.409314e-05"
"483","361.1036_10.0584","0.236488639565839","0.396108897896161","7.806454e-04","4.309580e-04","2.184769e-03","5.474426e-04","8.619168e-04","1.366198e-03","1.700238e-03","6.587502e-05","8.139263e-04","2.363067e-03","1.219780e-03","2.391368e-03","1.518734e-03","1.582270e-03","9.664005e-04"
"484","345.1318_3.8929","0.229411404820649","0.410803466552086","2.134699e-07","1.001977e-04","2.901381e-05","9.775057e-06","1.109935e-03","1.557073e-04","4.445806e-04","5.347230e-05","9.193766e-04","1.402239e-03","1.540783e-03","6.657030e-04","2.532498e-03","2.121887e-03","1.429342e-03"
"485","475.1948_4.6617","0.374490359810428","0.169058452063796","1.973247e-04","2.058693e-04","5.246747e-07","2.254578e-04","8.008205e-05","2.780842e-04","7.414005e-04","5.256262e-07","1.984683e-04","9.796741e-04","1.283719e-04","1.282604e-03","8.223616e-04","1.378421e-03","5.536436e-05"
"486","713.2621_11.3606","0.216904434631068","0.437452834348561","1.589692e-03","7.675574e-05","1.096957e-03","9.037069e-04","3.498466e-05","2.249371e-04","8.751990e-03","6.137232e-03","6.608121e-05","2.047210e-03","1.953777e-05","5.981486e-05","3.196368e-05","1.302496e-03","1.867399e-04"
"487","577.375_15.1829","0.359342185362243","0.188358854607727","7.439852e-06","2.466484e-07","1.238757e-05","4.302738e-05","1.728614e-05","1.805714e-05","1.129972e-05","5.605642e-04","1.213372e-05","4.132793e-05","6.206765e-06","1.281599e-04","8.864331e-04","1.510257e-03","3.681180e-03"
"488","519.3695_15.0233","0.259021103610074","0.351232281199861","5.052682e-05","2.329249e-04","5.436364e-05","7.057128e-05","3.507324e-04","4.862727e-05","2.895157e-04","1.464914e-03","6.933650e-03","1.864089e-04","2.813927e-04","8.509260e-04","3.403077e-03","9.851538e-03","1.782791e-02"
"489","471.3466_16.1327","0.389630368412908","0.1511183533325","9.662714e-06","2.466484e-07","4.737219e-05","1.020896e-04","9.268737e-05","9.320885e-05","4.582929e-05","1.245695e-03","1.479044e-04","1.514918e-04","1.491167e-05","4.300349e-04","1.922291e-03","6.435473e-03","1.074608e-02"
"490","553.2619_20.1691","0.325326967198672","0.236726385457594","3.082291e-05","2.466484e-07","3.169035e-05","7.798486e-05","1.487694e-03","5.473285e-04","2.351724e-05","4.609813e-02","3.754681e-03","1.484240e-04","7.235000e-04","5.069282e-04","1.865771e-03","5.770184e-03","7.147962e-03"
"491","947.7386_15.2391","0.381646853136421","0.160411808000628","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","3.067525e-06","1.626212e-07","1.833417e-07","1.496085e-03","6.953914e-06","1.830873e-07","2.868456e-07","2.182555e-07","6.623737e-06","1.662681e-03","7.069632e-03"
"492","471.3452_15.572","0.334568498606598","0.222890663034717","1.168368e-05","1.313378e-05","4.788312e-05","5.948083e-05","1.184646e-04","7.814327e-05","7.133680e-05","2.421637e-03","2.398721e-03","1.005266e-04","9.196397e-05","6.926212e-04","2.420116e-03","5.777569e-03","1.526736e-02"
"493","979.7313_14.4375","0.277741547759253","0.316213421023184","2.134699e-07","1.679224e-05","1.935472e-05","2.416936e-07","5.254352e-06","1.626212e-07","1.833417e-07","2.313254e-05","2.068202e-07","1.830873e-07","9.582364e-06","2.182555e-07","1.474394e-04","2.905550e-04","4.852744e-03"
"494","431.2785_19.4968","0.312453824419383","0.256868023208468","3.065075e-05","2.033616e-05","9.442045e-05","1.471450e-04","6.142252e-05","2.624381e-05","1.833417e-07","1.612698e-04","7.099404e-05","1.717731e-04","6.895768e-06","3.485422e-04","1.043571e-03","1.396298e-03","5.473698e-03"
"495","577.374_12.1778","0.334025498679633","0.2236892082509","1.087149e-05","2.466484e-07","1.197806e-05","4.582692e-05","2.717818e-05","2.590575e-05","1.130302e-05","7.076505e-05","4.000522e-06","3.022735e-05","8.383063e-06","1.571521e-04","8.961279e-04","1.865377e-03","4.469652e-03"
"496","313.0681_10.5665","0.299775432706492","0.277694195283065","6.816520e-06","2.466484e-07","5.246747e-07","6.879124e-05","6.142342e-05","3.368947e-05","6.752708e-05","2.031594e-04","4.405776e-05","2.224346e-05","4.173216e-05","1.598143e-04","1.989307e-03","2.447128e-03","4.748378e-03"
"497","511.3432_17.5972","0.318825968380557","0.246771471079581","2.649439e-05","1.588909e-05","5.246747e-07","7.035694e-05","1.830844e-05","2.765526e-05","9.391680e-06","1.244383e-04","1.928598e-05","7.814393e-05","2.868456e-07","6.761566e-05","5.229878e-04","1.045054e-03","4.117034e-03"
"498","967.7111_20.6372","0.367375661686799","0.177953573547183","9.042584e-06","2.466484e-07","5.246747e-07","1.825512e-05","1.214818e-05","6.159814e-05","1.833417e-07","1.071746e-03","1.086219e-05","1.830873e-07","2.868456e-07","6.159420e-05","3.746088e-04","6.101447e-04","3.851368e-03"
"499","947.7394_14.8116","0.384752572570441","0.156752545456661","2.134699e-07","2.466484e-07","1.972042e-05","2.416936e-07","2.572132e-07","3.320075e-06","1.833417e-07","2.047080e-04","2.068202e-07","1.830873e-07","2.868456e-07","4.703407e-06","1.661123e-05","2.548379e-03","4.726398e-03"
"500","627.1522_9.2769","0.284722634755927","0.303691255657814","2.134699e-07","4.379242e-06","9.874377e-06","1.546549e-05","2.572132e-07","6.210017e-06","5.138518e-06","2.175225e-05","7.893911e-06","6.848380e-06","7.711844e-06","1.198638e-05","7.078439e-05","2.284696e-04","3.038024e-03"
"501","565.3739_17.4327","0.198961568885194","0.477157942142474","1.543447e-03","2.466484e-07","1.682107e-04","2.079890e-04","2.278395e-05","4.491598e-06","1.833417e-07","5.790298e-05","7.170756e-05","3.890605e-06","2.033901e-05","8.714418e-05","1.142157e-03","9.239489e-04","8.311267e-03"
"502","565.374_16.4704","0.340475218252626","0.214320005981224","9.630480e-06","2.747663e-05","1.195681e-05","2.207567e-05","2.502170e-05","8.046499e-06","7.052239e-06","3.121719e-04","8.771760e-06","2.188909e-05","1.261633e-05","6.117524e-05","5.904529e-04","1.190656e-03","3.547539e-03"
"503","521.3845_11.52","0.348069944454145","0.203611183443247","2.537132e-05","1.068357e-05","1.241643e-05","1.487963e-05","3.448432e-05","3.587668e-06","1.518363e-05","1.395913e-04","1.267932e-05","1.830873e-07","6.344594e-06","1.223729e-04","8.132281e-04","1.773796e-03","2.499285e-03"
"504","517.3529_13.8768","0.320687112460971","0.243869332130094","0.0005002305","0.0008862229","0.0041693576","0.0001987267","0.0001206833","0.0009924330","0.0002445878","0.0123552681","0.0012393695","0.0015418661","0.0001270904","0.0017469631","0.0047816971","0.0039650024","0.0072546513"
"505","503.3734_16.0842","0.37339406969131","0.170409589766079","2.021937e-04","2.466484e-07","4.716248e-05","4.529174e-04","7.296624e-04","3.546023e-05","1.874871e-05","4.175656e-03","1.614853e-03","9.345076e-05","1.045495e-05","1.333411e-04","5.570779e-04","1.555911e-03","4.002761e-03"
"506","547.3621_19.3801","0.368843061659306","0.176094434564613","6.577007e-06","8.706688e-06","5.266422e-05","1.607021e-05","1.769644e-05","7.202494e-06","1.526035e-05","4.455095e-04","1.085468e-04","1.239501e-05","9.311008e-06","1.559872e-05","4.168219e-04","1.217045e-03","2.494329e-03"
"507","381.0568_9.2496","0.374666656818541","0.16884183335013","2.134699e-07","2.466484e-07","7.742362e-06","5.331424e-05","1.644132e-05","8.732598e-06","7.037755e-06","5.118852e-04","4.695541e-06","1.830873e-07","8.089906e-06","3.943004e-05","3.858447e-04","9.120305e-04","2.490540e-03"
"508","521.3814_12.0223","0.328250947666931","0.232292498176099","1.753431e-05","2.466484e-07","4.531930e-05","4.344938e-05","1.823603e-05","1.274048e-05","2.614077e-05","1.210035e-04","2.157527e-05","1.109280e-05","2.082061e-05","1.336097e-04","7.569102e-04","1.280216e-03","2.173590e-03"
"509","351.1277_2.5055","0.0891409558600715","0.752063470592264","5.605239e-05","2.081534e-04","5.563125e-06","5.867149e-05","7.057686e-05","4.861531e-05","2.906485e-04","5.256262e-07","1.643052e-03","1.761635e-04","3.742347e-04","1.180064e-04","8.506979e-05","7.909493e-05","3.168487e-03"
"510","515.3379_15.9119","0.0414138239406025","0.883493844710384","1.099008e-03","6.451458e-06","1.541385e-04","1.397097e-03","4.310548e-05","4.479517e-05","6.732689e-05","9.088238e-04","5.073320e-04","5.458818e-05","2.217835e-05","2.433271e-04","6.764148e-04","8.818795e-04","2.512044e-03"
"511","299.0536_7.9018","0.318676101307475","0.247006084042894","2.114078e-05","3.500051e-05","1.337225e-04","1.483225e-05","3.038190e-05","1.584786e-05","5.390705e-06","6.317792e-04","3.300436e-06","6.916764e-06","1.033318e-05","6.347703e-05","5.456875e-04","4.180981e-04","2.494351e-03"
"512","979.7257_15.3272","0.271689567471151","0.327306001205082","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","3.716144e-06","1.830873e-07","2.868456e-07","2.182555e-07","1.082929e-05","5.013560e-05","2.861425e-03"
"513","557.3494_17.5985","0.313879138515824","0.254588097708508","7.695075e-05","2.519295e-05","5.164897e-05","4.040150e-05","2.719258e-05","2.138469e-05","1.134027e-05","5.678865e-05","2.071511e-05","6.758173e-05","6.488734e-05","4.324072e-05","2.572773e-04","6.408503e-04","2.121089e-03"
"514","551.3564_14.5766","0.233324513243673","0.402643784577337","3.019374e-04","4.634038e-04","4.119509e-05","3.741369e-05","5.428019e-05","1.167230e-05","1.857673e-05","1.077169e-04","3.950213e-05","3.457878e-05","3.142652e-05","3.231617e-05","3.235210e-04","8.840565e-04","1.733659e-03"
"515","959.7364_18.4523","0.267812065558294","0.334528074089442","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","1.830873e-07","2.868456e-07","2.182555e-07","2.198751e-07","1.609595e-07","2.630349e-03"
"516","945.722_15.5565","0.282607601061626","0.307454031114544","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","7.172563e-05","2.667754e-04","1.830873e-07","2.868456e-07","2.182555e-07","6.691294e-05","4.332586e-04","2.722620e-03"
"517","361.1279_4.114","0.361411731965979","0.185641463385067","7.131388e-06","1.147111e-05","4.772336e-05","5.453212e-06","5.821396e-04","3.436258e-05","4.004343e-04","2.347282e-04","6.675948e-05","3.580998e-04","3.320948e-04","3.890701e-04","1.080989e-03","6.081720e-04","3.362983e-03"
"518","539.3488_16.9441","0.368826979775812","0.176114740454155","2.480733e-05","2.200223e-05","4.599823e-05","6.158871e-05","1.359372e-05","6.353612e-06","2.902391e-05","1.412679e-03","7.345915e-05","2.160430e-05","1.435089e-05","1.718981e-05","1.446210e-04","1.471310e-04","2.389624e-03"
"519","563.3932_17.9571","0.251090353951435","0.36669211101059","2.134699e-07","2.466484e-07","1.515785e-05","3.947811e-05","1.764997e-05","8.856352e-06","4.088520e-06","3.380265e-04","1.714539e-05","1.514718e-05","9.993701e-06","3.420764e-04","1.203746e-03","4.607112e-04","1.818637e-03"
"520","537.3777_12.3606","0.364687246209788","0.181392884135768","1.628903e-05","2.466484e-07","1.078259e-05","9.625932e-06","6.205655e-06","3.364959e-06","2.425501e-05","3.103302e-04","4.431521e-05","2.641803e-05","1.054516e-05","2.183557e-05","8.691574e-05","5.825674e-04","2.139111e-03"
"521","469.331_15.9473","-0.0330871495799945","0.906812810526093","1.046864e-03","5.232029e-06","2.432517e-04","1.320091e-04","4.680728e-05","3.504650e-05","5.297508e-05","4.341490e-04","6.262201e-04","3.369685e-05","2.308591e-05","1.463748e-04","1.084303e-03","6.944571e-04","1.683037e-03"
"522","475.3057_13.63","0.332766338727808","0.225547860067321","2.266228e-05","2.687604e-05","1.215671e-05","2.068897e-05","6.361963e-05","8.675192e-06","2.309299e-05","6.334621e-04","2.094137e-05","9.764523e-06","3.823437e-05","5.317155e-05","6.558818e-04","4.103249e-04","1.461709e-03"
"523","187.0939_5.7224","0.109023533990602","0.698925766903924","0.0012977997","0.0004538383","0.0007761866","0.0008617688","0.0009959975","0.0004329723","0.0006247683","0.0009469902","0.0001756781","0.0004683795","0.0008298520","0.0004002683","0.0006479712","0.0010479732","0.0012980259"
"524","285.0375_6.8633","0.168292432080152","0.548806257942497","5.005846e-04","6.638566e-05","4.329956e-05","3.309281e-05","3.603433e-05","2.936630e-05","1.243629e-04","6.354874e-05","6.354280e-05","3.446893e-05","6.000939e-05","7.819386e-05","4.860686e-04","4.669364e-04","1.438853e-03"
"525","383.3507_21.1508","-0.0979619876584901","0.728345573484203","2.104619e-03","7.075602e-05","7.134526e-05","7.265914e-05","1.466449e-04","3.597507e-05","2.930113e-04","1.813627e-04","1.392520e-05","2.870351e-05","1.790634e-05","4.206220e-05","1.721284e-03","6.614071e-04","1.915165e-03"
"526","112.9827_26.187","0.139544506618817","0.61989049238368","0.0007629573","0.0021986070","0.0008509982","0.0021138953","0.0019153030","0.0014690223","0.0003253929","0.0049110148","0.0012945103","0.0005997095","0.0017049199","0.0011905133","0.0017209730","0.0012979880","0.0014795713"
"527","1005.745_17.4457","0.26780546140535","0.334540451099394","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","1.830873e-07","2.868456e-07","2.182555e-07","2.198751e-07","1.609595e-07","2.039202e-03"
"528","365.142_3.1297","0.242564572489229","0.383719594973635","1.723110e-04","2.430352e-04","2.249018e-05","2.979874e-04","2.697006e-04","1.281846e-03","8.341708e-04","1.818351e-05","1.716781e-03","1.678284e-03","9.055520e-04","4.092664e-04","6.213634e-04","1.197927e-03","8.834199e-04"
"529","501.3194_12.3025","0.268044881363145","0.334091913880341","1.345030e-04","2.466484e-07","4.253581e-05","3.389982e-04","2.056241e-05","6.247208e-05","4.878916e-05","4.041950e-04","3.761769e-05","1.415521e-05","1.723024e-05","2.248726e-04","2.858317e-04","1.259758e-04","1.361094e-03"
"530","353.0474_2.6638","0.639881843736947","0.0101952569045547","1.069124e-04","1.267423e-04","5.611763e-05","2.509178e-05","1.607011e-03","3.642689e-05","1.066225e-03","8.021465e-05","2.808390e-05","4.797263e-04","1.362766e-04","1.084490e-03","4.651484e-04","1.587096e-03","1.264664e-03"
"531","209.064_0.8075","-0.236749718329645","0.395572219190035","1.710239e-03","3.953601e-03","3.479538e-04","6.727041e-04","1.648193e-03","3.244467e-04","1.208115e-03","5.256262e-07","3.169604e-04","3.724436e-04","1.264400e-03","4.854913e-04","6.388407e-04","1.380969e-03","1.316470e-03"
